RAVEN_sample_ID,Time,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__cspturbine__production__electricityBoost,Dispatch__cspturbine__production__heat,Dispatch__solar__production__heat,Dispatch__H_Import__production__heat,Dispatch__TES__level__heat,Dispatch__TES__charge__heat,Dispatch__TES__discharge__heat,Dispatch__grid__production__electricity,Dispatch__gridBoost__production__electricityBoost,Cap_DNI,Price,prefix,ProbabilityWeight,PointProbability
0,2181,1,2022,1.0,48.6000003539,7.39999951371,-22.4242409506,0.0,-9.99999090909e-09,410.303036117,-99998.2371833,100020.661424,-48.6000003539,-7.39999951371,0.0,68.80868,1,1.0,1.0
0,2182,1,2022,1.0,48.6000003459,7.39999933511,-22.4242404094,0.0,-9.99999090909e-09,387.878795698,-99998.2339242,100020.658165,-48.6000003459,-7.39999933511,0.0,64.8869,1,1.0,1.0
0,2183,1,2022,1.0,48.6000003328,7.39999874887,-22.4242386329,0.0,-9.99999090909e-09,365.454557055,-99998.2214046,100020.645643,-48.6000003328,-7.39999874887,0.0,59.34911,1,1.0,1.0
0,2184,1,2022,1.0,48.6000003165,5.93993715991,-17.9998095755,0.0,-9.99999090909e-09,347.45474747,-99997.5567135,100015.556523,-48.6000003165,-5.93993715991,0.0,53.64025,1,1.0,1.0
0,2185,1,2022,1.0,48.6000003077,4.46572962497,-13.5325140151,0.0,-9.99999090909e-09,333.922233445,-99997.0930736,100010.625588,-48.6000003077,-4.46572962497,0.0,50.98057,1,1.0,1.0
0,2186,1,2022,1.0,48.6000003096,5.71224771047,-17.3098415469,0.0,-9.99999090909e-09,316.612391888,-99996.5924801,100013.902322,-48.6000003096,-5.71224771047,0.0,51.543,1,1.0,1.0
0,2187,1,2022,1.0,48.6000003166,7.18209185918,-21.7639147248,0.0,-9.99999090909e-09,294.848477153,-99997.4029448,100019.16686,-48.6000003166,-7.18209185918,0.0,53.66267,1,1.0,1.0
0,2188,1,2022,1.0,48.6000003326,7.39999871134,-22.4242385192,0.0,-9.99999090909e-09,272.424238624,-99998.2223672,100020.646606,-48.6000003326,-7.39999871134,0.0,59.2462,1,1.0,1.0
0,2189,1,2022,1.0,48.6000003332,7.39999874251,-22.4242386137,0.0,-9.99999090909e-09,250.0,-99998.2232866,100020.647525,-48.6000003332,-7.39999874251,0.0,59.49495,1,1.0,1.0
0,2190,1,2022,1.0,48.6000003038,7.39999988837,-22.424242086,16.13697221,-9.99999090909e-09,243.712730114,-99996.5937104,100002.88098,-48.6000003038,-7.39999988837,0.336344087,49.89682,1,1.0,1.0
0,2191,1,2022,1.0,48.6000002048,7.39999978471,-22.4242417718,31.899904374,-9.99999090909e-09,253.188392706,-100004.156112,99994.6804491,-48.6000002048,-7.39999978471,0.664679982,32.32821,1,1.0,1.0
0,2192,1,2022,1.0,48.5999996429,7.09059457862,-21.4866502382,38.7240521648,-9.99999090909e-09,270.425794623,-100006.623881,99989.3864789,-48.5999996429,-7.09059457862,0.806751171,10.7824,1,1.0,1.0
0,2193,1,2022,1.0,48.599998952,5.61227194608,-17.0068846851,42.0466765497,-9.99999090909e-09,295.465586477,-100008.360389,99983.3205969,-48.599998952,-5.61227194608,0.875972538,5.92625,1,1.0,1.0
0,2194,1,2022,1.0,48.5999985062,4.13602908145,-12.5334214589,43.9648872409,-9.99999090909e-09,326.897052249,-100009.202883,99977.7714168,-48.5999985062,-4.13602908145,0.915949999,4.59178,1,1.0,1.0
0,2195,1,2022,1.0,48.5999957125,2.6600163606,-8.06065563818,44.2063979744,-9.99999090909e-09,363.042794576,-100009.492835,99973.3470923,-48.5999957125,-2.6600163606,0.921089734,1.90408,1,1.0,1.0
0,2196,1,2022,1.0,48.596427497,1.49385604985,-4.52683651471,43.8419046329,-9.99999090909e-09,402.357862684,-100009.622508,99970.3074395,-48.596427497,-1.49385604985,0.913530973,1.46584,1,1.0,1.0
0,2197,1,2022,1.0,48.5994218833,2.96788837942,-8.99360114974,43.3947099224,-9.99999090909e-09,436.758971447,-100009.479552,99975.0784431,-48.5994218833,-2.96788837942,0.904199605,1.62226,1,1.0,1.0
0,2198,1,2022,1.0,48.5999971402,4.44683243722,-13.4752498097,42.4395883852,-9.99999090909e-09,465.723310012,-100009.024882,99980.0605432,-48.5999971402,-4.44683243722,0.884224076,2.71708,1,1.0,1.0
0,2199,1,2022,1.0,48.5999992446,5.92682803473,-17.9600849537,40.0708689909,-9.99999090909e-09,487.834094039,-100007.870871,99985.7600872,-48.5999992446,-5.92682803473,0.83480984,7.32308,1,1.0,1.0
0,2200,1,2022,1.0,48.6000002105,7.39999979773,-22.4242418113,34.5901522882,-9.99999090909e-09,500.000004506,-100005.122008,99992.9560974,-48.6000002105,-7.39999979773,0.720737329,33.00268,1,1.0,1.0
0,2201,1,2022,1.0,48.6000003303,7.3995857294,-22.4229870588,9.70592899139,-9.99999090909e-09,487.282946429,-99992.5861495,100005.303208,-48.6000003303,-7.3995857294,0.202206862,58.37295,1,1.0,1.0
0,2202,1,2022,1.0,48.600000367,7.39999962886,-22.4242412996,0.0,-9.99999090909e-09,464.858705119,-99985.4996619,100007.923903,-48.600000367,-7.39999962886,0.0,76.41223,1,1.0,1.0
0,2203,1,2022,1.0,48.600000354,7.39999939736,-22.4242405981,0.0,-9.99999090909e-09,442.434464511,-99985.4995943,100007.923835,-48.600000354,-7.39999939736,0.0,68.87701,1,1.0,1.0
0,2204,1,2022,1.0,48.6000003406,7.39999893958,-22.4242392109,0.0,-9.99999090909e-09,420.01022529,-99985.5007041,100007.924943,-48.6000003406,-7.39999893958,0.0,62.52341,1,1.0,1.0
0,2205,1,2022,1.0,48.6000003251,7.39996521029,-22.4241370009,0.0,-9.99999090909e-09,397.586088279,-99985.5034671,100007.927604,-48.6000003251,-7.39996521029,0.0,56.4854,1,1.0,1.0
0,2206,1,2022,1.0,48.6000003137,7.39805632493,-22.4183524998,0.0,-9.99999090909e-09,375.16773577,-99985.5087819,100007.927134,-48.6000003137,-7.39805632493,0.0,52.75694,1,1.0,1.0
0,2207,1,2022,1.0,48.6000003028,7.39623241342,-22.4128254952,0.0,-9.99999090909e-09,352.754910264,-99985.5145396,100007.927365,-48.6000003028,-7.39623241342,0.0,49.61326,1,1.0,1.0
0,2208,1,2022,1.0,48.6000002956,7.39517102205,-22.4096091577,0.0,-9.99999090909e-09,330.345301097,-99985.5191932,100007.928802,-48.6000002956,-7.39517102205,0.0,47.7427,1,1.0,1.0
0,2209,1,2022,1.0,48.600000289,7.39367635389,-22.4050798603,0.0,-9.99999090909e-09,307.940221226,-99985.5259462,100007.931026,-48.600000289,-7.39367635389,0.0,46.14571,1,1.0,1.0
0,2210,1,2022,1.0,48.6000002875,7.39381213337,-22.4054913132,0.0,-9.99999090909e-09,285.534729903,-99985.5273738,100007.932865,-48.6000002875,-7.39381213337,0.0,45.78888,1,1.0,1.0
0,2211,1,2022,1.0,48.6000002886,7.39476680587,-22.4083842602,0.0,-9.99999090909e-09,263.126345633,-99985.4915358,100007.89992,-48.6000002886,-7.39476680587,0.0,46.06327,1,1.0,1.0
0,2212,1,2022,1.0,48.6000002953,5.9772664787,-18.1129287233,0.0,-9.99999090909e-09,245.013416899,-99988.6562297,100006.769158,-48.6000002953,-5.9772664787,0.0,47.66906,1,1.0,1.0
0,2213,1,2022,1.0,48.6000003009,4.49994989955,-13.6362118168,0.0,-9.99999090909e-09,231.377205073,-99990.1134027,100003.749615,-48.6000003009,-4.49994989955,0.0,49.10336,1,1.0,1.0
0,2214,1,2022,1.0,48.6000002746,3.0199509108,-9.15136639636,1.24927737156,-9.99999090909e-09,223.475116038,-99995.57293,100003.475019,-48.6000002746,-3.0199509108,0.026026626,43.00907,1,1.0,1.0
0,2215,1,2022,1.0,48.6000001244,1.53995160485,-4.66652001471,12.7810747189,-9.99999090909e-09,231.589670732,-100003.667564,99995.5530094,-48.6000001244,-1.53995160485,0.266272402,25.14374,1,1.0,1.0
0,2216,1,2022,1.0,48.5999993649,1.40000027559,-4.24242507755,17.8724620863,-9.99999090909e-09,245.219707731,-100005.600338,99991.9703005,-48.5999993649,-1.40000027559,0.372342971,8.10928,1,1.0,1.0
0,2217,1,2022,1.0,48.5999976495,1.40000023857,-4.24242496535,21.7956256752,-9.99999090909e-09,262.772908431,-100006.761369,99989.208168,-48.5999976495,-1.40000023857,0.454075545,3.205,1,1.0,1.0
0,2218,1,2022,1.0,48.5655962487,1.40000022247,-4.24242491658,26.718911322,-9.99999090909e-09,285.249394826,-100007.933397,99985.4569103,-48.5655962487,-1.40000022247,0.556643995,0.62169,1,1.0,1.0
0,2219,1,2022,1.0,48.4877976216,1.40000022082,-4.24242491158,40.9139544375,-9.99999090909e-09,321.920924342,-99839.0889644,99802.4174349,-48.4877976216,-1.40000022082,0.852374057,0.21829,1,1.0,1.0
0,2220,1,2022,1.0,40.3409764489,1.40000022032,-4.24242491005,16.5433039034,-9.99999090909e-09,334.221803325,-100005.160756,99992.8598771,-40.3409764489,-1.40000022032,0.344652176,0.0018,1,1.0,1.0
0,2221,1,2022,1.0,0.103492564604,1.40000021183,-4.24242488433,12.0068839036,-9.99999090909e-09,341.986262335,-99982.1540462,99974.3895872,-0.103492564604,-1.40000021183,0.250143427,-1.59011,1,1.0,1.0
0,2222,1,2022,1.0,48.0464309918,1.40000022164,-4.24242491407,25.590064677,-9.99999090909e-09,363.333902088,-100007.693582,99986.3459426,-48.0464309918,-1.40000022164,0.533126357,0.0442,1,1.0,1.0
0,2223,1,2022,1.0,44.002398848,1.40100956226,-4.245483522,17.5087174377,-9.99999090909e-09,376.597135993,-100005.482429,99992.2191956,-44.002398848,-1.40100956226,0.364764958,0.00432,1,1.0,1.0
0,2224,1,2022,1.0,48.6000000187,2.88100933511,-8.7303313185,2.30635874706,-9.99999090909e-09,370.173163412,-99940.1296205,99946.553593,-48.6000000187,-2.88100933511,0.048049155,19.45303,1,1.0,1.0
0,2225,1,2022,1.0,48.6000003042,4.36100918781,-13.215179357,0.048048458906,-9.99999090909e-09,357.006032504,-99992.2381612,100005.405292,-48.6000003042,-4.36100918781,0.001001024,50.0,1,1.0,1.0
0,2226,1,2022,1.0,48.6000003463,5.84100899947,-17.7000272711,0.0,-9.99999090909e-09,339.306005223,-99956.6585476,99974.3585748,-48.6000003463,-5.84100899947,0.0,65.06888,1,1.0,1.0
0,2227,1,2022,1.0,48.6000003363,7.32100854758,-22.1848743866,0.0,-9.99999090909e-09,317.121130826,-99985.6902883,100007.875163,-48.6000003363,-7.32100854758,0.0,60.72907,1,1.0,1.0
0,2228,1,2022,1.0,48.6000003184,7.3999992061,-22.4242400185,0.0,-9.99999090909e-09,294.696890797,-99985.5039123,100007.928152,-48.6000003184,-7.3999992061,0.0,54.22617,1,1.0,1.0
0,2229,1,2022,1.0,48.6000003022,7.39923546507,-22.4219256517,0.0,-9.99999090909e-09,272.274965136,-99984.9337318,100007.355657,-48.6000003022,-7.39923546507,0.0,49.46134,1,1.0,1.0
0,2230,1,2022,1.0,48.600000295,7.3968762826,-22.4147766139,0.0,-9.99999090909e-09,249.860188512,-99985.5175172,100007.932294,-48.600000295,-7.3968762826,0.0,47.58911,1,1.0,1.0
0,2231,1,2022,1.0,48.6000002886,7.39464020844,-22.4080006316,0.0,-9.99999090909e-09,227.45218787,-99985.5255349,100007.933536,-48.6000002886,-7.39464020844,0.0,46.04736,1,1.0,1.0
0,2232,1,2022,1.0,48.6000002823,7.39153754574,-22.3985986235,0.0,-9.99999090909e-09,205.053589237,-99985.5380114,100007.93661,-48.6000002823,-7.39153754574,0.0,44.6343,1,1.0,1.0
0,2233,1,2022,1.0,48.6000002746,7.38273611155,-22.3719276108,0.0,-9.99999090909e-09,182.681661616,-99985.577951,100007.949879,-48.6000002746,-7.38273611155,0.0,43.00981,1,1.0,1.0
0,2234,1,2022,1.0,48.6000002809,7.3906320946,-22.3958548321,0.0,-9.99999090909e-09,160.285806774,-99985.5420787,100007.937934,-48.6000002809,-7.3906320946,0.0,44.32884,1,1.0,1.0
0,2235,1,2022,1.0,48.6000002965,7.3980010877,-22.4181851143,0.0,-9.99999090909e-09,137.86762165,-99983.7630382,100006.181223,-48.6000002965,-7.3980010877,0.0,47.9768,1,1.0,1.0
0,2236,1,2022,1.0,48.6000003297,7.39999941196,-22.4242406423,0.0,-9.99999090909e-09,115.443380997,-99985.5011883,100007.925429,-48.6000003297,-7.39999941196,0.0,58.17733,1,1.0,1.0
0,2237,1,2022,1.0,48.6000003487,7.31716186064,-22.1732177595,0.0,-9.99999090909e-09,93.2701632278,-99985.7102296,100007.883447,-48.6000003487,-7.31716186064,0.0,66.23155,1,1.0,1.0
0,2238,1,2022,1.0,48.6000003175,5.83716225159,-17.6883704594,18.2106294028,-9.99999090909e-09,93.7924221613,-99978.8770317,99978.3547728,-48.6000003175,-5.83716225159,0.379388122,53.95443,1,1.0,1.0
0,2239,1,2022,1.0,48.6000002052,4.35716251138,-13.2035227618,33.778555855,-9.99999090909e-09,114.367455245,-100007.487308,99986.9122754,-48.6000002052,-4.35716251138,0.70371992,32.37282,1,1.0,1.0
0,2240,1,2022,1.0,48.600000022,2.87716289654,-8.71867544407,40.5534868285,-9.99999090909e-09,146.202266619,-100009.257082,99977.4222702,-48.600000022,-2.87716289654,0.844864314,19.59132,1,1.0,1.0
0,2241,1,2022,1.0,48.5999997784,1.40000029584,-4.24242513892,43.9431436582,-9.99999090909e-09,185.902985128,-100009.535442,99969.8347234,-48.5999997784,-1.40000029584,0.915482164,12.84669,1,1.0,1.0
0,2242,1,2022,1.0,48.5999996889,1.40000028462,-4.2424251049,45.9204671929,-9.99999090909e-09,227.581027206,-100009.474363,99967.7963214,-48.5999996889,-1.40000028462,0.956676404,11.40513,1,1.0,1.0
0,2243,1,2022,1.0,48.599999398,1.40000026007,-4.24242503051,25.5587278322,-9.99999090909e-09,248.897329998,-100007.686709,99986.3704066,-48.599999398,-1.40000026007,0.532473505,8.35597,1,1.0,1.0
0,2244,1,2022,1.0,48.599999009,1.40000024538,-4.24242498599,20.85298442,-9.99999090909e-09,265.507889422,-100006.501273,99989.8907131,-48.599999009,-1.40000024538,0.434437185,6.15518,1,1.0,1.0
0,2245,1,2022,1.0,48.5999990558,1.40000024893,-4.24242499675,24.6940472691,-9.99999090909e-09,285.959511684,-99985.0983848,99964.6467626,-48.5999990558,-1.40000024893,0.514459327,6.35638,1,1.0,1.0
0,2246,1,2022,1.0,48.5999993713,1.40367525668,-4.25356138389,44.0244549591,-9.99999090909e-09,325.730405249,-100009.559238,99969.7883446,-48.5999993713,-1.40367525668,0.91717615,8.15522,1,1.0,1.0
0,2247,1,2022,1.0,48.5999997642,2.88367498702,-8.73840905157,29.5283656766,-9.99999090909e-09,346.520361865,-100007.577066,99986.7871089,-48.5999997642,-2.88367498702,0.615174293,12.59429,1,1.0,1.0
0,2248,1,2022,1.0,48.6000002533,4.36367484887,-13.2232571178,0.0,-9.99999090909e-09,333.297104737,-99992.2386379,100005.461895,-48.6000002533,-4.36367484887,0.0,39.06696,1,1.0,1.0
0,2249,1,2022,1.0,48.600000342,5.8436747136,-17.7081051927,0.0,-9.99999090909e-09,315.588999534,-99967.433397,99985.1415022,-48.600000342,-5.8436747136,0.0,63.11482,1,1.0,1.0
0,2250,1,2022,1.0,48.6000003712,7.32367448942,-22.1929529983,0.0,-9.99999090909e-09,293.396046526,-99985.6228057,100007.815759,-48.6000003712,-7.32367448942,0.0,79.16448,1,1.0,1.0
0,2251,1,2022,1.0,48.6000003599,7.39999976731,-22.4242417191,0.0,-9.99999090909e-09,270.971804797,-99985.4989415,100007.923183,-48.6000003599,-7.39999976731,0.0,72.08595,1,1.0,1.0
0,2252,1,2022,1.0,48.6000003419,7.39999961673,-22.4242412628,0.0,-9.99999090909e-09,248.547563524,-99985.5001601,100007.924401,-48.6000003419,-7.39999961673,0.0,63.1,1,1.0,1.0
0,2253,1,2022,1.0,48.6000003243,7.39999932822,-22.4242403886,0.0,-9.99999090909e-09,226.123323125,-99985.5031585,100007.927399,-48.6000003243,-7.39999932822,0.0,56.23584,1,1.0,1.0
0,2254,1,2022,1.0,48.6000003148,7.39999899442,-22.424239377,0.0,-9.99999090909e-09,203.699083738,-99985.5054466,100007.929686,-48.6000003148,-7.39999899442,0.0,53.09244,1,1.0,1.0
0,2255,1,2022,1.0,48.6000002951,7.39598774131,-22.4120840646,0.0,-9.99999090909e-09,181.286999664,-99985.5091494,100007.921233,-48.6000002951,-7.39598774131,0.0,47.61297,1,1.0,1.0
0,2256,1,2022,1.0,48.6000002895,7.39433325638,-22.4070704739,0.0,-9.99999090909e-09,158.87992918,-99985.5244581,100007.931529,-48.6000002895,-7.39433325638,0.0,46.25922,1,1.0,1.0
0,2257,1,2022,1.0,48.6000002816,7.39042296772,-22.3952211143,0.0,-9.99999090909e-09,136.484708056,-99985.5396882,100007.934909,-48.6000002816,-7.39042296772,0.0,44.47053,1,1.0,1.0
0,2258,1,2022,1.0,48.6000002804,7.38975887267,-22.393208705,0.0,-9.99999090909e-09,114.09149934,-99985.5432138,100007.936423,-48.6000002804,-7.38975887267,0.0,44.21359,1,1.0,1.0
0,2259,1,2022,1.0,48.6000002945,7.397138852,-22.4155722788,0.0,-9.99999090909e-09,91.6759270517,-99985.5078322,100007.923404,-48.6000002945,-7.397138852,0.0,47.47918,1,1.0,1.0
0,2260,1,2022,1.0,48.6000003233,7.39999932193,-22.4242403695,0.0,-9.99999090909e-09,69.2516866722,-99985.4197738,100007.844014,-48.6000003233,-7.39999932193,0.0,55.88839,1,1.0,1.0
0,2261,1,2022,1.0,48.6000003585,7.36277155872,-22.3114289658,0.0,-9.99999090909e-09,46.9402576964,-99985.6002638,100007.911693,-48.6000003585,-7.36277155872,0.0,71.31854,1,1.0,1.0
0,2262,1,2022,1.0,48.6000003286,5.88277185975,-17.8265813932,19.027465023,-9.99999090909e-09,48.1411413162,-100000.590355,99999.3894713,-48.6000003286,-5.88277185975,0.396405531,57.74577,1,1.0,1.0
0,2263,1,2022,1.0,48.6000002428,4.40277204806,-13.341733479,33.1058676505,-9.99999090909e-09,67.9052754777,-99986.3379711,99966.573837,-48.6000002428,-4.40277204806,0.689705583,37.37439,1,1.0,1.0
0,2264,1,2022,1.0,48.60000011,2.92277225526,-8.85688562201,39.352257899,-9.99999090909e-09,98.4006477447,-100009.147204,99978.6518317,-48.60000011,-2.92277225526,0.819838712,24.17514,1,1.0,1.0
0,2265,1,2022,1.0,48.5999999285,1.4427726144,-4.37203822547,42.8108627952,-9.99999090909e-09,136.839472304,-100004.823734,99966.384909,-48.5999999285,-1.4427726144,0.89189298,16.30793,1,1.0,1.0
0,2266,1,2022,1.0,48.5999998032,1.40000031236,-4.24242518896,42.7170150212,-9.99999090909e-09,175.314062127,-100009.554873,99971.0802831,-48.5999998032,-1.40000031236,0.889937818,13.31399,1,1.0,1.0
0,2267,1,2022,1.0,48.5999999094,1.40000034348,-4.24242528328,43.2001657953,-9.99999090909e-09,214.271802629,-100009.550575,99970.5928342,-48.5999999094,-1.40000034348,0.900003459,15.76529,1,1.0,1.0
0,2268,1,2022,1.0,48.5999998547,1.40000032435,-4.2424252253,43.1973062925,-9.99999090909e-09,253.226683686,-100009.547852,99970.5929712,-48.5999998547,-1.40000032435,0.899943886,14.40136,1,1.0,1.0
0,2269,1,2022,1.0,48.5999999281,1.40000034774,-4.24242529619,42.7911172336,-9.99999090909e-09,291.775375613,-100009.550313,99971.0016208,-48.5999999281,-1.40000034774,0.891481614,16.29612,1,1.0,1.0
0,2270,1,2022,1.0,48.6000000858,2.86229944086,-8.67363466926,41.925706791,-9.99999090909e-09,325.027447725,-100009.299677,99976.0476047,-48.6000000858,-2.86229944086,0.87345223,22.71779,1,1.0,1.0
0,2271,1,2022,1.0,48.6000001483,4.34229894945,-13.158481665,39.690148248,-9.99999090909e-09,351.559114298,-100008.587502,99982.0558352,-48.6000001483,-4.34229894945,0.826878094,26.92336,1,1.0,1.0
0,2272,1,2022,1.0,48.6000002832,5.82229868238,-17.6433293406,35.1239322154,-9.99999090909e-09,369.039717163,-100006.689593,99989.2089903,-48.6000002832,-5.82229868238,0.731748594,44.82056,1,1.0,1.0
0,2273,1,2022,1.0,48.6000003609,7.30229838892,-22.1281769361,25.1297078456,-9.99999090909e-09,372.041248062,-100001.432821,99998.4312899,-48.6000003609,-7.30229838892,0.523535588,72.68979,1,1.0,1.0
0,2274,1,2022,1.0,48.6000003866,7.39999987543,-22.4242420468,0.0,-9.99999090909e-09,349.617006006,-99985.4985745,100007.922817,-48.6000003866,-7.39999987543,0.0,91.41507,1,1.0,1.0
0,2275,1,2022,1.0,48.6000003737,7.39999980488,-22.424241833,0.0,-9.99999090909e-09,327.192764163,-99985.4987022,100007.922944,-48.6000003737,-7.39999980488,0.0,80.93661,1,1.0,1.0
0,2276,1,2022,1.0,48.6000003592,7.3999996779,-22.4242414482,0.0,-9.99999090909e-09,304.768522704,-99985.4993788,100007.92362,-48.6000003592,-7.3999996779,0.0,71.71568,1,1.0,1.0
0,2277,1,2022,1.0,48.600000342,7.39999938002,-22.4242405455,0.0,-9.99999090909e-09,282.344282149,-99985.5012328,100007.925473,-48.600000342,-7.39999938002,0.0,63.14015,1,1.0,1.0
0,2278,1,2022,1.0,48.6000003216,7.39962107228,-22.4230941584,0.0,-9.99999090909e-09,259.921187981,-99985.4671071,100007.890201,-48.6000003216,-7.39962107228,0.0,55.28781,1,1.0,1.0
0,2279,1,2022,1.0,48.6000003265,7.39999835421,-22.424237437,0.0,-9.99999090909e-09,237.496950534,-99984.5481602,100006.972398,-48.6000003265,-7.39999835421,0.0,56.99423,1,1.0,1.0
0,2280,1,2022,1.0,48.6000003133,7.39717218728,-22.4156732948,0.0,-9.99999090909e-09,215.081277229,-99985.5100797,100007.925753,-48.6000003133,-7.39717218728,0.0,52.62633,1,1.0,1.0
0,2281,1,2022,1.0,48.6000003111,7.39679827654,-22.4145402319,0.0,-9.99999090909e-09,192.666736987,-99984.8495067,100007.264047,-48.6000003111,-7.39679827654,0.0,51.96489,1,1.0,1.0
0,2282,1,2022,1.0,48.6000003195,7.39952336164,-22.4227980656,0.0,-9.99999090909e-09,170.243938911,-99983.6889367,100006.111735,-48.6000003195,-7.39952336164,0.0,54.58692,1,1.0,1.0
0,2283,1,2022,1.0,48.6000003326,7.39999912629,-22.4242397766,0.0,-9.99999090909e-09,147.819699125,-99985.5024508,100007.926691,-48.6000003326,-7.39999912629,0.0,59.25147,1,1.0,1.0
0,2284,1,2022,1.0,48.6000003518,7.39999960701,-22.4242412334,0.0,-9.99999090909e-09,125.395457881,-99985.4994072,100007.923648,-48.6000003518,-7.39999960701,0.0,67.73081,1,1.0,1.0
0,2285,1,2022,1.0,48.6000003886,7.39999987962,-22.4242420595,0.0,-9.99999090909e-09,102.971215812,-99814.2632373,99836.6874793,-48.6000003886,-7.39999987962,0.0,93.33927,1,1.0,1.0
0,2286,1,2022,1.0,48.6000003593,7.39999973448,-22.4242416196,20.8533330027,-9.99999090909e-09,101.400307185,-99999.1984374,100000.769346,-48.6000003593,-7.39999973448,0.434444446,71.7685,1,1.0,1.0
0,2287,1,2022,1.0,48.6000003075,6.1177048588,-18.5384995721,35.2200305263,-9.99999090909e-09,118.081838129,-100006.77491,99990.0933794,-48.6000003075,-6.1177048588,0.733750642,50.93291,1,1.0,1.0
0,2288,1,2022,1.0,48.6000002504,4.6377058786,-14.0536541776,41.3222733055,-9.99999090909e-09,145.350457247,-100009.191373,99981.9227538,-48.6000002504,-4.6377058786,0.860880699,38.58985,1,1.0,1.0
0,2289,1,2022,1.0,48.6000002217,3.15770731315,-9.56881003984,44.6439522407,-9.99999090909e-09,180.425599438,-100010.043686,99974.9685442,-48.6000002217,-3.15770731315,0.930082343,34.39085,1,1.0,1.0
0,2290,1,2022,1.0,48.6000002503,4.37797224631,-13.2665825646,45.4043959841,-9.99999090909e-09,212.563412847,-100008.954935,99976.817122,-48.6000002503,-4.37797224631,0.945924921,38.57141,1,1.0,1.0
0,2291,1,2022,1.0,48.6000002708,5.85133363786,-17.7313140541,45.7827075846,-9.99999090909e-09,240.614806368,-100008.546339,99980.4949452,-48.6000002708,-5.85133363786,0.953806412,42.23666,1,1.0,1.0
0,2292,1,2022,1.0,48.600000278,7.31882668332,-22.1782626767,45.578534807,-9.99999090909e-09,264.015078488,-100007.840298,99984.4400262,-48.600000278,-7.31882668332,0.949552812,43.71102,1,1.0,1.0
0,2293,1,2022,1.0,48.6000002954,7.39698229267,-22.4150978566,45.4116570756,-9.99999090909e-09,287.011637697,-100008.007363,99985.0108034,-48.6000002954,-7.39698229267,0.946076192,47.69387,1,1.0,1.0
0,2294,1,2022,1.0,48.6000003174,7.3999988053,-22.4242388039,44.9903622787,-9.99999090909e-09,309.577761162,-100007.940672,99985.3745484,-48.6000003174,-7.3999988053,0.937299217,53.90446,1,1.0,1.0
0,2295,1,2022,1.0,48.6000003255,7.39999903567,-22.424239502,43.3454220021,-9.99999090909e-09,330.498943652,-100007.591661,99986.6704781,-48.6000003255,-7.39999903567,0.903029628,56.6337,1,1.0,1.0
0,2296,1,2022,1.0,48.6000003513,7.39999958694,-22.4242411725,39.1120122431,-9.99999090909e-09,347.186714712,-100006.486216,99989.7984451,-48.6000003513,-7.39999958694,0.814833592,67.50993,1,1.0,1.0
0,2297,1,2022,1.0,48.6000004038,7.39999992441,-22.4242421952,29.7424268484,-9.99999090909e-09,354.504899356,-99983.7624221,99976.4442375,-48.6000004038,-7.39999992441,0.619633898,110.58322,1,1.0,1.0
0,2298,1,2022,1.0,48.600000423,7.39999997689,-22.4242423542,0.0,-9.99999090909e-09,332.080656991,-99985.4979415,100007.922184,-48.600000423,-7.39999997689,0.0,144.39873,1,1.0,1.0
0,2299,1,2022,1.0,48.6000004098,7.39999993948,-22.4242422408,0.0,-9.99999090909e-09,309.656414741,-99985.4979017,100007.922144,-48.6000004098,-7.39999993948,0.0,119.32714,1,1.0,1.0
0,2300,1,2022,1.0,48.6000003881,7.39999984756,-22.4242419623,0.0,-9.99999090909e-09,287.232172768,-99985.4960495,100007.920291,-48.6000003881,-7.39999984756,0.0,92.86128,1,1.0,1.0
0,2301,1,2022,1.0,48.6000003648,7.39999964732,-22.4242413555,0.0,-9.99999090909e-09,264.807931403,-99985.4994931,100007.923734,-48.6000003648,-7.39999964732,0.0,74.98692,1,1.0,1.0
0,2302,1,2022,1.0,48.600000353,7.39999942383,-22.4242406783,0.0,-9.99999090909e-09,242.383690715,-99985.5006062,100007.924847,-48.600000353,-7.39999942383,0.0,68.35454,1,1.0,1.0
0,2303,1,2022,1.0,48.6000003301,7.39989270614,-22.4239172913,0.0,-9.99999090909e-09,219.959773413,-99985.5035925,100007.92751,-48.6000003301,-7.39989270614,0.0,58.31843,1,1.0,1.0
0,2304,1,2022,1.0,48.6000003239,7.39848768471,-22.4196596506,0.0,-9.99999090909e-09,197.540113753,-99985.5064609,100007.926121,-48.6000003239,-7.39848768471,0.0,56.09057,1,1.0,1.0
0,2305,1,2022,1.0,48.6000003186,7.39746109566,-22.4165487747,0.0,-9.99999090909e-09,175.123564968,-99985.5087292,100007.925278,-48.6000003186,-7.39746109566,0.0,54.31888,1,1.0,1.0
0,2306,1,2022,1.0,48.6000003177,7.39781667288,-22.4176262815,0.0,-9.99999090909e-09,152.705938676,-99985.5084421,100007.926068,-48.6000003177,-7.39781667288,0.0,54.01121,1,1.0,1.0
0,2307,1,2022,1.0,48.6000003233,7.39999561471,-22.4242291355,0.0,-9.99999090909e-09,130.281709531,-99985.5042776,100007.928507,-48.6000003233,-7.39999561471,0.0,55.85903,1,1.0,1.0
