RAVEN_sample_ID,Time,_ROM_Cluster,Year,scaling,Dispatch__npp__production__electricity,Dispatch__cspturbine__production__electricityBoost,Dispatch__cspturbine__production__heat,Dispatch__solar__production__heat,Dispatch__H_Import__production__heat,Dispatch__TES__level__heat,Dispatch__TES__charge__heat,Dispatch__TES__discharge__heat,Dispatch__grid__production__electricity,Dispatch__gridBoost__production__electricityBoost,Cap_DNI,Price,PointProbability,prefix,ProbabilityWeight
0,104,1,2022,1.0,48.6000003222,2.87893896103,-8.72405745765,25.9696678409,-9.99999090909e-09,17.2467010721,-70364.7188349,70347.4732245,-48.6000003222,-2.87893896103,0.6492417,55.4978,1.0,1,1.0
0,105,1,2022,1.0,48.6000002987,1.40000051798,-4.24242581207,30.8514037689,-9.99999090909e-09,43.8556790189,-70377.008742,70350.3997641,-48.6000002987,-1.40000051798,0.771285097,48.53705,1.0,1,1.0
0,106,1,2022,1.0,48.6000002828,1.40000042271,-4.24242552337,31.6327294962,-9.99999090909e-09,71.2459829817,-70378.8413852,70351.4510812,-48.6000002828,-1.40000042271,0.79081824,44.74779,1.0,1,1.0
0,107,1,2022,1.0,48.6000002557,1.4000003357,-4.24242525969,30.6498542458,-9.99999090909e-09,97.6534119578,-70377.0277907,70350.6203618,-48.6000002557,-1.4000003357,0.766246359,39.48103,1.0,1,1.0
0,108,1,2022,1.0,48.6000002556,1.40000033654,-4.24242526223,22.2461980812,-9.99999090909e-09,115.657184767,-70364.3827467,70346.3789739,-48.6000002556,-1.40000033654,0.556154957,39.45606,1.0,1,1.0
0,109,1,2022,1.0,48.6000002582,1.40000051254,-4.24242579558,29.6940309951,-9.99999090909e-09,141.108789956,-70374.1404005,70348.6887953,-48.6000002582,-1.40000051254,0.742350778,39.90647,1.0,1,1.0
0,110,1,2022,1.0,48.6000002803,2.87999940999,-8.72727093936,30.5629339232,-9.99999090909e-09,162.94445293,-70372.0517524,70350.2160894,-48.6000002803,-2.87999940999,0.764073351,44.20324,1.0,1,1.0
0,111,1,2022,1.0,48.6000003243,4.35999911289,-13.2121185239,28.8121823851,-9.99999090909e-09,178.544516781,-70365.2905538,70349.6904899,-48.6000003243,-4.35999911289,0.720304563,56.22791,1.0,1,1.0
0,112,1,2022,1.0,48.6000003704,5.83999888875,-17.6969663296,21.2217100287,-9.99999090909e-09,182.06926047,-70352.7568449,70349.2321012,-48.6000003704,-5.83999888875,0.530542756,78.65586,1.0,1,1.0
0,113,1,2022,1.0,48.6000003843,7.31999853148,-22.1818137318,0.0,-9.99999090909e-09,159.887446729,-70340.701915,70362.8837287,-48.6000003843,-7.31999853148,0.0,89.3872,1.0,1,1.0
0,114,1,2022,1.0,48.6000003765,7.39999957228,-22.4242411281,0.0,-9.99999090909e-09,137.463205591,-70340.7371826,70363.1614237,-48.6000003765,-7.39999957228,0.0,82.98497,1.0,1,1.0
0,115,1,2022,1.0,48.6000003687,7.39999935883,-22.4242404813,0.0,-9.99999090909e-09,115.038965099,-70340.8324212,70363.2566617,-48.6000003687,-7.39999935883,0.0,77.48496,1.0,1,1.0
0,116,1,2022,1.0,48.6000003638,7.3199907072,-22.1817900218,0.0,-9.99999090909e-09,92.8571750675,-70341.1433605,70363.3251506,-48.6000003638,-7.3199907072,0.0,74.41459,1.0,1,1.0
0,117,1,2022,1.0,48.6000003545,5.8399916308,-17.6969443357,0.0,-9.99999090909e-09,75.1602307217,-70343.1986833,70360.8956277,-48.6000003545,-5.8399916308,0.0,69.13216,1.0,1,1.0
0,118,1,2022,1.0,48.6000003375,4.35999225598,-13.2120977454,0.0,-9.99999090909e-09,61.9481329663,-70345.1687439,70358.3808417,-48.6000003375,-4.35999225598,0.0,61.20098,1.0,1,1.0
